interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-desktop-backend-button-7f3e8cfd1667,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_acae0deb44]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_acae0deb44]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-1be84451357f,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_a5e5c1addd]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_a5e5c1addd]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-19baf52da84a,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4071fb76c4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4071fb76c4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-c6bba48e2da1,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_8c30919110]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_8c30919110]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-1740123a1b1a,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_9ea4aefa0f]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_9ea4aefa0f]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-55fd877f7c6d,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_222b0f9da0]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_222b0f9da0]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-5b26ad173c87,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0b873f60a3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0b873f60a3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-176bdeecb96c,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1955b27ecb]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1955b27ecb]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-586537217f39,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_aa68d768f3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_aa68d768f3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-9f5e3d27aa39,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_15d6048515]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_15d6048515]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-757fc19ae5fe,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4c681d823e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4c681d823e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-a2c7ee7e4b20,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_3a39ab95ff]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_3a39ab95ff]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-4876f308b545,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_efa34acc55]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_efa34acc55]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-865729e3b4c4,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_ce70baa9fe]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_ce70baa9fe]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-7a48a7f528f2,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_09ba2eb919]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_09ba2eb919]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-04d6dfb54c7b,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1715184f3e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1715184f3e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-340e36f97041,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_d7629e89a9]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_d7629e89a9]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-41e83b7d782e,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_96fc8c43d0]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_96fc8c43d0]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-78146eb51e08,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_54a0743224]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_54a0743224]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-904536de4719,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_77a8e4327d]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_77a8e4327d]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-d66964fda586,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_f1df43bf90]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_f1df43bf90]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-07e2ecdfbd14,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_b1e4f3d3e1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_b1e4f3d3e1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-421062aa785f,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_69b632f076]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_69b632f076]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-6982b109188b,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e29193e056]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e29193e056]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-7b20a0174ec3,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_6ae426adfb]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_6ae426adfb]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-6811a1fd1910,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1ce2697b5a]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1ce2697b5a]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-accb3bb63cf4,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_928a5d0be1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_928a5d0be1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-253efb3eb36d,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_70fb69957b]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_70fb69957b]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-c192b73f56cf,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_37a1fffc9b]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_37a1fffc9b]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-8c815a83778a,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0871d5bd7c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0871d5bd7c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-885a8cb1650d,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e203be45f4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e203be45f4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-bf7296a1d49e,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1b7df0bbba]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1b7df0bbba]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-fa8d39d2a9fe,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_a851f8fcb4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_a851f8fcb4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-60f2def69250,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_d6424a097c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_d6424a097c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-008fcd467c61,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_3d9113569a]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_3d9113569a]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-7d8187ecb64b,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_dc761662e2]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_dc761662e2]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-ff31c53cf11c,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_5232d41208]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_5232d41208]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-c5eb6ff7a2dc,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_d54cc3d0f1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_d54cc3d0f1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-fd481098cdb1,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_6c81d097af]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_6c81d097af]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-cd977cc3753a,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0ca9255f77]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0ca9255f77]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-3757c63a6885,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4ab5fd157d]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4ab5fd157d]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-22a9f9737be4,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c4f5b2e226]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c4f5b2e226]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-2521bd7a2785,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_01db97b28b]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_01db97b28b]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-d124d2d3d7a7,desktop,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4033f6ad3e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4033f6ad3e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
