interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-mobile-backend-button-4058b2a831da,mobile,backend,default,button,data-shared-backend-activate=534f4018-05b1-4eff-be01-3ceb9c9fa4ee#1,Show on board,"{""data-shared-backend-activate"": ""534f4018-05b1-4eff-be01-3ceb9c9fa4ee""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7108545c5189,mobile,backend,default,button,data-shared-backend-activate=8ecb840e-9476-4616-b979-67d97ca18e5e#1,Show on board,"{""data-shared-backend-activate"": ""8ecb840e-9476-4616-b979-67d97ca18e5e""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-3a89244d1ce5,mobile,backend,default,button,data-shared-backend-activate=04806515-6192-4e2c-8df1-75c4353f83d4#1,Show on board,"{""data-shared-backend-activate"": ""04806515-6192-4e2c-8df1-75c4353f83d4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cc1aeabd4615,mobile,backend,default,button,data-shared-backend-activate=a70c18b5-98f7-4f7b-82dc-fc7c4f2b22a5#1,Show on board,"{""data-shared-backend-activate"": ""a70c18b5-98f7-4f7b-82dc-fc7c4f2b22a5""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-0968625b6a78,mobile,backend,default,button,data-shared-backend-activate=573c7a33-83ff-448b-8ee4-c10da6bf7abb#1,Show on board,"{""data-shared-backend-activate"": ""573c7a33-83ff-448b-8ee4-c10da6bf7abb""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-5220390e2cb6,mobile,backend,default,button,data-shared-backend-activate=d626f312-7ebf-4fb3-9f79-a38c1cf276f6#1,Show on board,"{""data-shared-backend-activate"": ""d626f312-7ebf-4fb3-9f79-a38c1cf276f6""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-56c799bff972,mobile,backend,default,button,data-shared-backend-activate=591580c0-03d2-46c4-bd9e-a8df91829d76#1,Show on board,"{""data-shared-backend-activate"": ""591580c0-03d2-46c4-bd9e-a8df91829d76""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-365f4886a190,mobile,backend,default,button,data-shared-backend-activate=2c765be8-55cb-4cb9-8807-f6caf17eb2a2#1,Show on board,"{""data-shared-backend-activate"": ""2c765be8-55cb-4cb9-8807-f6caf17eb2a2""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f2947f8d23ed,mobile,backend,default,button,data-shared-backend-activate=99327b0c-9cd6-4812-8806-57d262778b9b#1,Show on board,"{""data-shared-backend-activate"": ""99327b0c-9cd6-4812-8806-57d262778b9b""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-073ccf9dde77,mobile,backend,default,button,data-shared-backend-activate=9aac1c31-a04a-4f50-a7ba-be3c3adabcb4#1,Show on board,"{""data-shared-backend-activate"": ""9aac1c31-a04a-4f50-a7ba-be3c3adabcb4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-da87a936e5d3,mobile,backend,default,button,data-shared-backend-activate=15fd7a9d-5f4f-4663-876f-3fdd4f421249#1,Show on board,"{""data-shared-backend-activate"": ""15fd7a9d-5f4f-4663-876f-3fdd4f421249""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-006cce81ff7d,mobile,backend,default,button,data-shared-backend-activate=86514f4a-8a16-4c3f-9f7f-9c1b7a7c88a7#1,Show on board,"{""data-shared-backend-activate"": ""86514f4a-8a16-4c3f-9f7f-9c1b7a7c88a7""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b4ed196fd2b8,mobile,backend,default,button,data-shared-backend-activate=3e3094ed-16f6-4a9a-a894-178ec8609cd4#1,Show on board,"{""data-shared-backend-activate"": ""3e3094ed-16f6-4a9a-a894-178ec8609cd4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-09eb471a524d,mobile,backend,default,button,data-shared-backend-activate=23cdc07c-3c0d-41c6-99ff-32aaedc541f4#1,Show on board,"{""data-shared-backend-activate"": ""23cdc07c-3c0d-41c6-99ff-32aaedc541f4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f023c2391fd8,mobile,backend,default,button,data-shared-backend-activate=c9fdb6ec-acbe-4dab-b6f5-1dfed0d11245#1,Show on board,"{""data-shared-backend-activate"": ""c9fdb6ec-acbe-4dab-b6f5-1dfed0d11245""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ae6282a16705,mobile,backend,default,button,data-shared-backend-activate=79fedd92-1976-4dee-a993-c9cdd7102d32#1,Show on board,"{""data-shared-backend-activate"": ""79fedd92-1976-4dee-a993-c9cdd7102d32""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cc7bfa4aa148,mobile,backend,default,button,data-shared-backend-activate=663f1d2e-25cf-4e1f-b18c-73e67e476ce6#1,Show on board,"{""data-shared-backend-activate"": ""663f1d2e-25cf-4e1f-b18c-73e67e476ce6""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-36e131d3f90a,mobile,backend,default,button,data-shared-backend-activate=ca454bff-fcd2-4fff-9c5d-ba0035069e97#1,Show on board,"{""data-shared-backend-activate"": ""ca454bff-fcd2-4fff-9c5d-ba0035069e97""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7bc7e218fbb4,mobile,backend,default,button,data-shared-backend-activate=7d6926c6-228a-4e52-8386-e9d673d4a860#1,Show on board,"{""data-shared-backend-activate"": ""7d6926c6-228a-4e52-8386-e9d673d4a860""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2c809c35ea4d,mobile,backend,default,button,data-shared-backend-activate=7844f056-4d50-44ee-93d8-f99f9826f378#1,Show on board,"{""data-shared-backend-activate"": ""7844f056-4d50-44ee-93d8-f99f9826f378""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4045c9461ddf,mobile,backend,default,button,data-shared-backend-activate=1726a324-a1ec-44ab-822f-555031630684#1,Show on board,"{""data-shared-backend-activate"": ""1726a324-a1ec-44ab-822f-555031630684""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d2ae33f24a97,mobile,backend,default,button,data-shared-backend-activate=481a3604-50e6-408e-9566-ae67e4d830e4#1,Show on board,"{""data-shared-backend-activate"": ""481a3604-50e6-408e-9566-ae67e4d830e4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-3e562696db11,mobile,backend,default,button,data-shared-backend-activate=e74d10bc-816e-4b84-8fe8-d1673dd71db8#1,Show on board,"{""data-shared-backend-activate"": ""e74d10bc-816e-4b84-8fe8-d1673dd71db8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-8b83f4d17e03,mobile,backend,default,button,data-shared-backend-activate=071dcf5d-5288-4ba8-87bd-d21aa906dcb7#1,Show on board,"{""data-shared-backend-activate"": ""071dcf5d-5288-4ba8-87bd-d21aa906dcb7""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-a169148de3f0,mobile,backend,default,button,data-shared-backend-activate=5d534b6e-6f6a-4f59-b8ca-89a85b0d596f#1,Show on board,"{""data-shared-backend-activate"": ""5d534b6e-6f6a-4f59-b8ca-89a85b0d596f""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-0c4d787e0d42,mobile,backend,default,button,data-shared-backend-activate=20e0e162-a06c-40e3-ae84-614bfc2f07b9#1,Show on board,"{""data-shared-backend-activate"": ""20e0e162-a06c-40e3-ae84-614bfc2f07b9""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-5d047ff70f9a,mobile,backend,default,button,data-shared-backend-activate=c65aa814-7b57-4393-8e18-eebe80ca0b40#1,Show on board,"{""data-shared-backend-activate"": ""c65aa814-7b57-4393-8e18-eebe80ca0b40""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-5dc340338025,mobile,backend,default,button,data-shared-backend-activate=7eca15c4-ae8a-4a54-b767-337954df657b#1,Show on board,"{""data-shared-backend-activate"": ""7eca15c4-ae8a-4a54-b767-337954df657b""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-fbadb854e7cd,mobile,backend,default,button,data-shared-backend-activate=54710e97-73ba-426b-9df1-262a82fbf8ed#1,Show on board,"{""data-shared-backend-activate"": ""54710e97-73ba-426b-9df1-262a82fbf8ed""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-dd702633a0c4,mobile,backend,default,button,data-shared-backend-activate=7b35819e-6084-4dbe-9a5f-7fe373424094#1,Show on board,"{""data-shared-backend-activate"": ""7b35819e-6084-4dbe-9a5f-7fe373424094""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b868d1fc02a1,mobile,backend,default,button,data-shared-backend-activate=9e1b30f4-de90-406b-a696-078ad7e6e3ac#1,Show on board,"{""data-shared-backend-activate"": ""9e1b30f4-de90-406b-a696-078ad7e6e3ac""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b6700603e7c1,mobile,backend,default,button,data-shared-backend-activate=8ea0deda-244a-4333-bf8a-534999e038dc#1,Show on board,"{""data-shared-backend-activate"": ""8ea0deda-244a-4333-bf8a-534999e038dc""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-183df598e649,mobile,backend,default,button,data-shared-backend-activate=8a9586cd-98f3-4c00-96db-6b5f9d310839#1,Show on board,"{""data-shared-backend-activate"": ""8a9586cd-98f3-4c00-96db-6b5f9d310839""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d5d271f7417c,mobile,backend,default,button,data-shared-backend-activate=e96ddd33-5f73-4b8c-a089-3587096eac32#1,Show on board,"{""data-shared-backend-activate"": ""e96ddd33-5f73-4b8c-a089-3587096eac32""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-1c09bc960fa9,mobile,backend,default,button,data-shared-backend-activate=b320a774-6626-4c48-89e6-b95cd1d5b436#1,Show on board,"{""data-shared-backend-activate"": ""b320a774-6626-4c48-89e6-b95cd1d5b436""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-fa996b223ce1,mobile,backend,default,button,data-shared-backend-activate=014dd60d-6dab-45cc-823d-48dce6884272#1,Show on board,"{""data-shared-backend-activate"": ""014dd60d-6dab-45cc-823d-48dce6884272""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-9875f849504f,mobile,backend,default,button,data-shared-backend-activate=5cbabf71-a50a-43ab-a01b-c9e3c53a58c7#1,Show on board,"{""data-shared-backend-activate"": ""5cbabf71-a50a-43ab-a01b-c9e3c53a58c7""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-36b531f44159,mobile,backend,default,button,data-shared-backend-activate=514953e2-0c2d-42b8-8cb1-22d0f677d54c#1,Show on board,"{""data-shared-backend-activate"": ""514953e2-0c2d-42b8-8cb1-22d0f677d54c""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-6bc199a8a5ec,mobile,backend,default,button,data-shared-backend-activate=377db81a-9a8d-438e-83d4-b5b794c5d437#1,Show on board,"{""data-shared-backend-activate"": ""377db81a-9a8d-438e-83d4-b5b794c5d437""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-20b46bdecab3,mobile,backend,default,button,data-shared-backend-activate=be53e616-8f54-439c-a965-677f827aa203#1,Show on board,"{""data-shared-backend-activate"": ""be53e616-8f54-439c-a965-677f827aa203""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-11a29a33cd54,mobile,backend,default,button,data-shared-backend-activate=8835ce26-a696-4108-92e3-716eb9f17c2a#1,Show on board,"{""data-shared-backend-activate"": ""8835ce26-a696-4108-92e3-716eb9f17c2a""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-09d74b7a603c,mobile,backend,default,button,data-shared-backend-activate=207fa61a-efa2-4cff-876c-858faad45241#1,Show on board,"{""data-shared-backend-activate"": ""207fa61a-efa2-4cff-876c-858faad45241""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b418633ce8be,mobile,backend,default,button,data-shared-backend-activate=dd4414b6-4b1c-4fb5-99a4-e39fa2551d0b#1,Show on board,"{""data-shared-backend-activate"": ""dd4414b6-4b1c-4fb5-99a4-e39fa2551d0b""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f57c5449c293,mobile,backend,default,button,data-shared-backend-activate=472509d4-727b-440a-b60f-b17e151a6030#1,Show on board,"{""data-shared-backend-activate"": ""472509d4-727b-440a-b60f-b17e151a6030""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-771e983f1e38,mobile,backend,default,button,data-shared-backend-activate=77fbf788-25d4-4957-9dc6-9838fe2f52d3#1,Show on board,"{""data-shared-backend-activate"": ""77fbf788-25d4-4957-9dc6-9838fe2f52d3""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-eb168f8bfd8a,mobile,backend,default,button,data-shared-backend-activate=fff61a47-3719-4f0d-8cf4-a24f293981a7#1,Show on board,"{""data-shared-backend-activate"": ""fff61a47-3719-4f0d-8cf4-a24f293981a7""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
